name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Fairfax, VA 22030",2023-01-05T11:00:00,57.5,57.5,46.7,67.01,0,0,,0,0,5.8,1.8,353,1015.5,82.2,9.7,107,0.4,1,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-05T12:00:00,60.8,60.8,41.8,49.56,0,0,,0,0,8.1,0.7,311,1014.6,82.2,9.9,57,0.2,1,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-05T13:00:00,61.3,61.3,40.5,46.34,0,0,,0,0,9.2,3.3,112,1013.5,45,9.9,47,0.2,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-05T14:00:00,63.3,63.3,41.7,45.18,0,0,,0,0,9.2,7.5,157,1012.3,21.5,9.9,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-05T15:00:00,63.4,63.4,41.7,45.1,0,0,,0,0,10.3,8.1,171,1012,53.3,9.9,30,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-05T16:00:00,60.8,60.8,41.6,49.21,0,0,,0,0,9.2,6.9,155,1012,74.4,9.9,21,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-05T17:00:00,58,58,41.7,54.71,0,0,,0,0,8.1,5.2,150,1011.9,70.3,9.9,11,0,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-05T18:00:00,56.2,56.2,41.4,57.46,0,0,,0,0,8.1,2.5,120,1011.9,66.2,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-05T19:00:00,51,51,41.9,71.05,0,0,,0,0,8.1,3.1,7,1012.6,33.6,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-05T20:00:00,48,47.1,41.9,79.43,0,0,,0,0,10.3,3.3,56,1012.9,54.3,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-05T21:00:00,48.7,46,43.2,81.14,0,0,,0,0,8.1,6.3,342,1013.7,46.8,9.9,0,,0,3,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-05T22:00:00,50.5,50.5,40.2,67.49,0,0,,0,0,6.9,9.6,340,1014.2,39.7,9.9,0,,0,3,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-05T23:00:00,49.8,46,37.5,62.38,0,0,,0,0,6.9,9.4,357,1014.5,27,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-06T00:00:00,47.8,45.3,36.5,64.67,0,0,,0,0,6.9,5.6,16,1014.2,67.9,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-06T01:00:00,45.9,44.3,35.8,67.52,0,0,,0,0,5.8,3.9,22,1013.9,97.4,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-06T02:00:00,45,43.8,35.8,69.99,0,0,,0,0,5.8,3.1,28,1013.8,91.5,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-06T03:00:00,43,43,36.8,78.57,0,0,,0,0,4.7,0,0,1014.6,94.1,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-06T04:00:00,43.3,43.3,37,78.43,0,0,,0,0,3.4,0,0,1014.7,91.5,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-06T05:00:00,41.7,41.7,37.8,85.84,0,0,,0,0,5.8,0,0,1014.7,88.1,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-06T06:00:00,43,40.5,37.8,81.92,0,0,,0,0,8.1,4.3,303,1015.5,100,9.9,0,,0,3,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA"
"Fairfax, VA 22030",2023-01-06T07:00:00,46.6,42.6,33.2,59.32,0,0,,0,0,8.1,8.1,308,1016.3,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-06T08:00:00,46.7,41.9,31.6,55.49,0,0,,0,0,19.7,10.2,315,1017.2,94.1,9.9,14,0.1,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-06T09:00:00,46.6,41.7,30.9,54.11,0,0,,0,0,16.1,10.3,310,1017.7,94.1,9.9,50,0.2,1,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-06T10:00:00,46.8,41.2,29,49.88,0,0,,0,0,23.1,12.5,315,1018.4,94.1,9.9,78,0.3,1,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-06T11:00:00,47.4,42,28.6,47.76,0,0,,0,0,20.8,12.8,312,1018.5,94.1,9.9,107,0.4,1,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-06T12:00:00,48.4,43,28.2,45.27,0,0,,0,0,23,13.6,297,1018,94.1,9.9,114,0.4,1,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-06T13:00:00,49.9,44.9,27.9,42.23,0,0,,0,0,18.3,13.5,302,1017.8,66.2,9.9,39,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-06T14:00:00,50.2,50.2,27.3,40.9,0,0,,0,0,26.6,18.5,307,1018,70.4,9.9,48,0.2,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-06T15:00:00,49.5,43.1,27.8,42.89,0,0,,0,0,30.1,18.9,309,1018.5,53.3,9.9,28,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-06T16:00:00,46.7,39.9,27.4,46.8,0,0,,0,0,28.9,17,300,1019.7,94.1,9.9,26,0.1,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-06T17:00:00,45.2,40.2,27.8,50.17,0,0,,0,0,16.1,9.9,294,1020.7,100,9.9,9,0,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-06T18:00:00,44.1,38.9,27.1,51.03,0,0,,0,0,16.1,9.5,297,1021.5,97.4,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-06T19:00:00,42.4,36.7,26.7,53.46,0,0,,0,0,13.9,9.8,303,1022,60.8,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-06T20:00:00,41,36.1,28,59.69,0,0,,0,0,12.8,7.4,301,1022.9,61.1,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-06T21:00:00,40.1,36,27.9,61.52,0,0,,0,0,11.4,5.7,322,1023,70.3,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-06T22:00:00,40.2,35.8,29.4,65.02,0,0,,0,0,10.3,6.3,299,1023.3,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-06T23:00:00,40.4,36,29.7,65.37,0,0,,0,0,9.2,6.3,307,1024,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T00:00:00,40.4,38.2,29.8,65.51,0,0,,0,0,8.1,3.6,352,1023.9,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T01:00:00,39.6,39.6,30.2,69.06,0,0,,0,0,8.1,1.8,290,1023.3,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T02:00:00,39.6,39.6,30.4,69.19,0,0,,0,0,8.1,1.8,290,1023.3,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T03:00:00,38.9,38.9,30.1,70.61,0,0,,0,0,8.1,1.8,254,1023.2,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T04:00:00,36.8,36.8,28.8,72.54,0,0,,0,0,8.1,2.6,266,1023.6,77.8,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T05:00:00,34,34,27.9,78.08,0,0,,0,0,5.8,1.8,262,1023.5,60.6,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T06:00:00,32.3,32.3,27.8,83.41,0,0,,0,0,6.9,2.6,329,1023.7,54.7,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T07:00:00,32.2,32.2,25.7,76.61,0,0,,0,0,6.9,1.8,283,1024,60.1,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T08:00:00,32.3,32.3,25,74.18,0,0,,0,0,8.1,0,0,1024.3,59.2,9.9,14,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-07T09:00:00,36.7,36.7,27.3,68.39,0,0,,0,0,11.4,2.5,297,1024.6,91.5,9.9,25,0.1,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-07T10:00:00,42.9,39.2,27.6,54.57,0,0,,0,0,13.9,5.9,260,1025.2,94.1,9.9,81,0.3,1,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-07T11:00:00,45.4,42.5,26.1,46.56,0,0,,0,0,15,5.4,307,1024.9,82.2,9.9,66,0.2,1,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-07T12:00:00,48,44.2,25.7,41.57,0,0,,0,0,16.1,8.2,288,1023.8,54.7,9.9,135,0.5,1,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-07T13:00:00,46.7,43.6,25.2,42.63,0,0,,0,0,17.2,6.3,301,1023,79.8,9.9,42,0.2,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-07T14:00:00,48.3,44.7,24.6,39.23,0,0,,0,0,17.2,8,315,1022.5,60.8,9.9,99,0.4,1,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-07T15:00:00,49,44.2,23.7,36.78,0,0,,0,0,16.1,11.6,302,1022.5,33.1,9.9,35,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-07T16:00:00,48.2,44,22.5,36.1,0,0,,0,0,15,9.5,314,1023.2,39.7,9.9,24,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-07T17:00:00,45.4,40.1,23.4,41.52,0,0,,0,0,15,10.8,333,1024.2,48.2,9.9,13,0,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-07T18:00:00,42.9,36.6,23.5,46.07,0,0,,0,0,24.2,11.7,340,1025.4,15,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T19:00:00,40.6,34.7,22.9,48.96,0,0,,0,0,13.9,9.2,334,1026.4,15,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T20:00:00,38.7,33.1,21.5,49.58,0,0,,0,0,12.8,7.9,325,1027.1,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T21:00:00,36.7,30.7,21.8,54.63,0,0,,0,0,11.4,7.8,311,1027.4,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T22:00:00,34.9,31.2,21.6,58.08,0,0,,0,0,11.4,4.2,274,1027.8,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-07T23:00:00,34.4,29.1,21.1,57.85,0,0,,0,0,11.4,6,320,1028,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-08T00:00:00,30.4,30.4,20.8,67.21,0,0,,0,0,12.8,1.8,254,1028.2,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-08T01:00:00,28,28,20.8,74.17,0,0,,0,0,10.3,1.8,325,1027.9,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-08T02:00:00,27.4,27.4,21,76.53,0,0,,0,0,9.2,0,0,1028.1,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-08T03:00:00,28.7,25.3,21.2,73.35,0,0,,0,0,9.2,3.1,360,1028.1,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-08T04:00:00,27.6,27.6,21.1,76.13,0,0,,0,0,8.1,1.8,14,1028.2,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-08T05:00:00,24.7,24.7,20,81.95,0,0,,0,0,8.1,0,0,1027.9,15,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-08T06:00:00,24,24,20,84.36,0,0,,0,0,6.9,0,0,1027.9,27,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-08T07:00:00,23.1,23.1,19.4,85.77,0,0,,0,0,5.8,0,0,1028.1,27,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-08T08:00:00,23.2,23.2,20.4,89.12,0,0,,0,0,3.4,0,0,1028.6,48.2,9.9,21,0.1,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-08T09:00:00,27.7,27.7,23.8,85.15,0,0,,0,0,3.4,0.7,295,1028.5,48.2,9.9,46,0.2,0,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-08T10:00:00,33.5,33.5,26.5,75.32,0,0,,0,0,3.4,0,0,1028.7,48.2,9.9,91,0.3,1,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-08T11:00:00,38,38,27.4,65.31,0,0,,0,0,4.7,0,0,1028.2,79.8,9.9,101,0.4,1,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-08T12:00:00,39.6,39.6,25.6,56.81,0,0,,0,0,6.9,1.5,245,1027.2,76.9,9.9,126,0.5,1,10,Partially cloudy,partly-cloudy-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-08T13:00:00,40.8,38.4,26.2,55.75,0,0,,0,0,8.1,3.9,289,1026,95,9.9,115,0.4,1,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-08T14:00:00,40.8,35.5,25.7,54.54,0,0,,0,0,9.2,8.2,189,1025.2,100,9.9,35,0.1,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-08T15:00:00,39.9,35.5,25.7,56.61,0,0,,0,0,11.4,6.2,173,1024.1,100,9.9,15,0.1,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-08T16:00:00,40,35.8,25.7,56.42,0,0,,0,0,11.4,5.8,163,1023.6,100,9.9,5,0,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-08T17:00:00,39.6,35.4,25.8,57.35,0,0,,0,0,9.2,5.9,163,1023,100,9.9,3,0,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-08T18:00:00,39.1,35.7,26.8,60.92,0,0,,0,0,9.2,4.7,172,1023,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-08T19:00:00,39.1,34.3,27.1,61.79,0,0,,0,0,9.2,6.7,164,1022.5,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-08T20:00:00,37.7,32.3,29,70.57,0,0,,0,0,11.4,7.2,185,1022.1,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA"
"Fairfax, VA 22030",2023-01-08T21:00:00,36.4,30.3,31.4,81.98,0,0,,0,0,11.4,7.9,176,1021.1,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-08T22:00:00,35.9,31.1,31.6,84.4,0,0,,0,0,11.4,5.6,139,1020.1,100,9.9,0,,0,10,Overcast,cloudy,"KIAD,72403093738,72403793728,KDAA"
"Fairfax, VA 22030",2023-01-08T23:00:00,35.8,30.6,32.6,88.05,0,0,,0,0,12.8,6.1,213,1019.7,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-09T00:00:00,35.8,30.9,33,89.21,0,0,,0,0,12.8,5.9,219,1018.6,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-09T01:00:00,36,31.8,33,88.59,0,0,,0,0,11.4,5,218,1017.2,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-09T02:00:00,36.1,32.5,33.8,91.08,0,0,,0,0,11.4,4.4,197,1016.6,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-09T03:00:00,36.3,36.3,33.8,90.75,0,0,,0,0,11.4,2.5,275,1016.1,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA"
"Fairfax, VA 22030",2023-01-09T04:00:00,36.4,32,33.9,90.63,0,0,,0,0,10.3,5.2,314,1016.2,100,9.9,0,,0,10,Overcast,cloudy,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-09T05:00:00,34.5,30,31.3,87.89,0,0,,0,0,11.4,5,307,1016,83,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-09T06:00:00,33.9,28.6,30.4,86.95,0,0,,0,0,11.4,5.9,336,1016.2,59.2,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-09T07:00:00,32.8,27.1,29.7,87.99,0,0,,0,0,18.3,6.2,328,1016.2,6.1,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-09T08:00:00,32.3,32.3,28.9,87.29,0,0,,0,0,20.8,1.8,318,1016.7,0,9.9,14,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-09T09:00:00,38.4,35,31.4,75.64,0,0,,0,0,23,4.5,28,1016.8,0,9.9,37,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-09T10:00:00,43.9,38.1,29.4,56.38,0,0,,0,0,18.9,11.1,311,1017.4,0,9.9,64,0.2,1,10,Clear,clear-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-09T11:00:00,46.4,39.7,26.9,46.4,0,0,,0,0,24.9,16.5,315,1017.4,0,9.9,68,0.2,1,10,Clear,clear-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-09T12:00:00,47.9,41.9,25.3,40.97,0,0,,0,0,23,15,320,1017.1,15,9.9,157,0.6,2,10,Clear,clear-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-09T13:00:00,48.9,43.1,23.8,37.14,0,0,,0,0,28.1,15.7,322,1016.6,15,9.9,40,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-09T14:00:00,49.5,44.2,23,35.02,0,0,,0,0,17.2,14.1,315,1016.3,0,9.9,60,0.2,1,10,Clear,clear-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-09T15:00:00,50.3,50.3,23.3,34.47,0,0,,0,0,20,13.2,307,1016.3,0,9.9,40,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-09T16:00:00,48.9,43.4,22.8,35.51,0,0,,0,0,22.7,14.6,296,1017,0,9.9,20,0.1,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-09T17:00:00,45.6,39.3,21.8,38.59,0,0,,0,0,18.3,14.2,307,1017.3,0,9.9,2,0,0,10,Clear,clear-day,"72403603710,KIAD,72403093738,72403793728,KDAA,F6547,KHEF"
"Fairfax, VA 22030",2023-01-09T18:00:00,42.9,38.1,20.4,40.23,0,0,,0,0,15,8.1,314,1018,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-09T19:00:00,40.6,34.9,21.1,45.33,0,0,,0,0,13.9,9.1,307,1018.2,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-09T20:00:00,37.8,33.8,20.7,49.8,0,0,,0,0,12.8,5.1,326,1018.1,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-09T21:00:00,34.5,34.5,21,57.3,0,0,,0,0,12.8,2.6,355,1017.8,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-09T22:00:00,31.6,31.6,22,67.36,0,0,,0,0,11.4,1.8,35,1017.8,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-09T23:00:00,29,29,21.4,73.14,0,0,,0,0,11.4,0,0,1018,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
"Fairfax, VA 22030",2023-01-10T00:00:00,28.6,28.6,21.7,75.06,0,0,,0,0,11.4,1.8,353,1017.9,0,9.9,0,,0,10,Clear,clear-night,"72403603710,KIAD,72403093738,72403793728,KDAA,KHEF"
